[ 2015-02-10T23:01:57+08:00 ] /gisproject/admin.php/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ParseTemplate Behavior [ RunTime:0.040968s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.041113s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_filter ] --START--
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ContentReplace Behavior [ RunTime:0.001757s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run TokenBuild Behavior [ RunTime:0.001534s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000858s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ShowRuntime Behavior [ RunTime:0.001691s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006268s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_end ] --START--
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003676s ]
[ 2015-02-10T23:21:08+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003947s ]
[ 2015-02-10T23:21:09+08:00 ] /gisproject/admin.php/Index/resources/images/closelabel.gif | ERR: (ThinkException) 非法操作resources
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ route_check ] --START--
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run CheckRoute Behavior [ RunTime:0.004496s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.004734s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ app_begin ] --START--
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003690s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003829s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.174950s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | SQL: SELECT COUNT(*) AS tp_count FROM `tb_point` LIMIT 1   [ RunTime:0.004230s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | SQL: SELECT `timestamp`,AsText(point),type,`name`,introduce,attention,score,uri FROM tb_point  [ RunTime:0.001364s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_template ] --START--
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run LocationTemplate Behavior [ RunTime:0.005442s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.005579s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_parse ] --START--
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ParseTemplate Behavior [ RunTime:0.044656s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.044784s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_filter ] --START--
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ContentReplace Behavior [ RunTime:0.003416s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run TokenBuild Behavior [ RunTime:0.003015s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002944s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ShowRuntime Behavior [ RunTime:0.004029s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.013912s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_end ] --START--
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003922s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.004068s ]
[ 2015-02-10T23:23:55+08:00 ] /gisproject/admin.php/Index/resources/images/closelabel.gif | ERR: (ThinkException) 非法操作resources
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Tag[ route_check ] --START--
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Run CheckRoute Behavior [ RunTime:0.005048s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.005309s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Tag[ app_begin ] --START--
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004141s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004305s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.015042s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | SQL: SELECT COUNT(*) AS tp_count FROM `tb_point` LIMIT 1   [ RunTime:0.000688s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | SQL: SELECT `timestamp`,AsText(point),type,`name`,introduce,attention,score,uri FROM tb_point  [ RunTime:0.003602s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Tag[ view_template ] --START--
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Run LocationTemplate Behavior [ RunTime:0.005544s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.005693s ]
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | INFO: Tag[ view_parse ] --START--
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant text - assumed 'text' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
[ 2015-02-10T23:24:02+08:00 ] /gisproject/admin.php/Index/showmanagegis?&p=1 | NOTIC: [8] Use of undefined constant introduce - assumed 'introduce' c02ad00cab08c9825ee4d3e4d07a0c6f.php 第 126 行.
